COL JOSE JOAQUIN CASTRO MARTINEZ;Teusaquillo;A;NO OFICIAL;63;60;61;59;68;307;;
COLEGIO MARIA MERCEDES CARRANZA (I.E.D);Antonio Nariño;A;OFICIAL;54;52;49;50;53;257;;
COLEGIO MARIA MERCEDES CARRANZA (I.E.D);Capinero;A;OFICIAL;52;48;47;47;48;242;;
LICEO NAL EDUC BAS Y MEDIA ANTONIA SANTOS;Kennedy;A;OFICIAL;55;51;50;50;53;258;;
CENT EDUC DIST ISMAEL PERDOMO;Antonio Nariño;A;OFICIAL;50;44;43;45;47;228;;
POLITECNICO LA SALLE                                                                                ;Tunjuelito;A;NO OFICIAL;51;49;44;45;43;235;;
BACHILLERATO DE ADULTOS COLSUBSIDIO;Capinero;A;NO OFICIAL;;;;;49;19;;
CENT EDUC DIST BRAVO PAEZ;Santa Fe;A;OFICIAL;54;51;48;49;51;253;;
COL DIST LUIS CARLOS GALAN SARMIENTO;Fontibón;A;OFICIAL;59;56;54;54;57;279;;
COLEGIO CRISTIANO DE COLOMBIA;Puente Aranda;A;NO OFICIAL;59;53;53;54;63;277;;
COLEGIO PRINCIPE DE PAZ;Engativá;A;NO OFICIAL;57;53;51;52;54;267;;
UNID EDUC PRADOS DE ALAMEDA;Sumapaz;A;NO OFICIAL;57;51;50;50;48;258;;
VENTIUN ANGELES (INST EDUC DIST);Usme;A;OFICIAL;54;50;48;50;51;253;;
COL NUEVA ALIANZA INTEGRAL - SEDE PRINCIPAL;Los Mártires;A;NO OFICIAL;68;68;64;64;69;331;;
LIC SANTA PAULA - SEDE PRINCIPAL;Los Mártires;A;NO OFICIAL;62;63;59;60;67;307;;
GIMNASIO SAN ANGELO;Ciudad Bolívar;A;NO OFICIAL;62;63;59;59;71;308;;
COLEGIO COLSUBSIDIO NORTE - SEDE PRINCIPAL;Sumapaz;A;NO OFICIAL;64;62;62;60;68;312;;
COLEGIO CORAZONISTA;Engativá;A;NO OFICIAL;69;74;67;69;78;352;;
COL GENERAL GUSTAVO ROJAS PINILLA;Puente Aranda;A;OFICIAL;53;51;49;50;51;254;;
COL CLAUSTRO MODERNO                                                                                ;Los Mártires;A;NO OFICIAL;67;66;63;63;79;329;;
GIMN JOSE JOAQUIN CASAS                                                                             ;La Candelaria;A;NO OFICIAL;62;62;61;60;71;310;;
LIC  DE CERVANTES PADRES AGUSTINOS;Teusaquillo;A;NO OFICIAL;68;74;67;67;78;348;;
COL ALFONSO JARAMILLO;Fontibón;A;NO OFICIAL;62;57;59;59;69;300;;
COL HISPANOAMERICANO CONDE ANSUREZ;Teusaquillo;A;NO OFICIAL;68;66;64;65;79;334;;
COLEGIO ERNESTO GUHL - SEDE PRINCIPAL;San Cristobal;A;NO OFICIAL;55;54;55;52;54;270;;
GIMNASIO MODELIA REAL - SEDE PRINCIPAL;La Candelaria;A;NO OFICIAL;59;58;56;56;67;290;;
LIC EL GRAN VIRREY                                                                                  ;Fontibón;A;NO OFICIAL;63;63;58;58;64;304;;
COL INTERAMERICANO                                                                                  ;Barrios Unidos;A;NO OFICIAL;58;56;50;52;54;270;;
COL NSTRA SRA DE LA SABIDURIA;Tunjuelito;A;NO OFICIAL;63;59;57;58;63;298;;
ALFONSO REYES ECHANDIA (INST EDUC DIST);Barrios Unidos;A;OFICIAL;55;55;50;53;52;266;;
COLEGIO DIVINO SALVADOR;Suba;A;NO OFICIAL;63;60;59;57;70;303;;
COL SANTA MARIA DE LA PAZ                                                                           ;Suba;A;NO OFICIAL;53;51;47;48;55;251;;
COL PARROQ DE LOS SANTOS APOSTOLES;Barrios Unidos;A;NO OFICIAL;59;55;53;53;57;276;;
COL NAVAL SANTA FE DE BOGOTA;Fontibón;A;OFICIAL;65;65;63;61;64;318;;
COL MAYOR SAN BENITO APOSTOL;Suba;A;NO OFICIAL;57;52;51;51;53;264;;
LIC BILING ROMULO GALLEGOS;Barrios Unidos;A;NO OFICIAL;58;55;53;53;61;276;;
COL PARROQ SANTA ISABEL DE HUNGRIA;Usme;A;NO OFICIAL;62;60;56;58;66;298;;
COLEGIO DEL SANTO ANGEL;Capinero;A;NO OFICIAL;66;59;57;60;71;307;;
COL TERESIANO                                                                                       ;Sumapaz;A;NO OFICIAL;64;63;60;60;72;313;;
COL MIGUEL ANTONIO CARO                                                                             ;Tunjuelito;A;NO OFICIAL;60;59;56;55;65;290;;
CENT EDUC DIST ALEJANDRO OBREGON;Usme;A;OFICIAL;55;52;50;50;56;260;;
FUNDACIÓN EDUCATIVA PARA LA VIDA  - FUNDESCO - SEDE PRINCIPAL;Rafael Uribe Uribe;A;NO OFICIAL;49;45;43;46;47;229;;
COLEGIO AGUSTINIANO TAGASTE - SEDE PRINCIPAL;Kennedy;A;NO OFICIAL;65;66;63;61;74;323;;
COLEGIO BOLIVARIANO - SEDE PRINCIPAL;Usaquén;A;NO OFICIAL;49;43;40;44;49;222;;
COLEGIO INSTITUTO SANTIAGO DE COMPOSTELA - SEDE PRINCIPAL;Teusaquillo;A;NO OFICIAL;44;40;41;41;42;208;;
COLEGIO DISTRITAL CHARRY (IED) - SEDE PRINCIPAL;Fontibón;A;OFICIAL;54;50;46;49;53;250;;
COLEGIO ATABANZHA (IED);Usme;A;OFICIAL;52;47;47;47;46;240;;
COLEGIO FERNANDO SOTO APARICIO IED;Capinero;A;OFICIAL;54;50;50;50;54;256;;
CENT EDUC DIST FLORENTINO GONZALEZ;Antonio Nariño;A;OFICIAL;54;52;51;53;52;262;;
CENT EDUC DIST RAFAEL URIBE URIBE;Usme;A;OFICIAL;51;49;43;47;45;237;;
INEM FRANCISCO DE PAULA SANTANDER;Tunjuelito;A;OFICIAL;53;51;48;49;;232;;
INSTITUCION EDUCATIVA SAN NICOLAS LTDA - SEDE PRINCIPAL;San Cristobal;A;NO OFICIAL;53;47;47;47;50;243;;
COL CIUDAD PATIO BONITO                                                                             ;Ciudad Bolívar;A;NO OFICIAL;54;52;50;51;;239;;
CENT EDUC DIST NUEVA CONSTITUCION;Rafael Uribe Uribe;A;OFICIAL;55;52;49;49;51;256;;
CENT EDUC DIST CARLOS ALBAN HOLGUIN;La Candelaria;A;OFICIAL;52;49;46;47;46;242;;
CENT EDUC DIST MODELO DEL NORTE;Usme;A;OFICIAL;54;52;48;50;53;256;;
COL CAFAM                                                                                           ;Antonio Nariño;A;NO OFICIAL;65;66;62;61;73;321;;
LIC MANANTIAL DE VIDA ETERNA;Teusaquillo;A;NO OFICIAL;64;63;59;58;69;308;;
COL NSTRA SRA DE LA SALETTE;Usme;A;NO OFICIAL;61;66;55;57;61;299;;
COL EL DUQUE DE RIVAS                                                                               ;La Candelaria;A;NO OFICIAL;63;65;61;62;64;314;;
CENT EDUC DIST RAFAEL URIBE URIBE;Fontibón;A;OFICIAL;54;52;49;48;49;253;;
COL SALESIANO JUAN DEL RIZZO;Teusaquillo;A;NO OFICIAL;60;59;55;58;59;290;;
COL MILIT JOSE ANTONIO GALAN;Tunjuelito;A;NO OFICIAL;55;53;51;52;59;266;;
GIMN CAMPESTRE LA SABANA                                                                            ;Ciudad Bolívar;A;NO OFICIAL;59;55;50;52;61;273;;
COL SAN JOSE                                                                                        ;Tunjuelito;A;NO OFICIAL;65;66;61;61;67;318;;
COL HNAS MISIONERAS DE LA CONSOLATA;Rafael Uribe Uribe;A;NO OFICIAL;62;59;57;56;62;294;;
ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL;San Cristobal;A;OFICIAL;67;71;65;66;69;337;;
COL YERMO Y PARRES                                                                                  ;La Candelaria;A;NO OFICIAL;61;58;57;57;67;295;;
COL DE FORMACION INTEGRAL MUNDO NUEVO;Ciudad Bolívar;A;NO OFICIAL;63;62;57;58;63;301;;
CENT EDUC DIST SANTA LIBRADA;Capinero;A;OFICIAL;56;53;49;51;52;261;;
COL DIST EDUC BAS Y MEDIA AGUSTIN FERNANDEZ;Usaquén;A;OFICIAL;49;43;44;44;44;225;;
CENT EDUC DIST UNION EUROPEA;Engativá;A;OFICIAL;47;46;42;46;44;226;;
CENT EDUC DIST ARBORIZADORA BAJA;Usme;A;OFICIAL;53;48;47;47;52;245;;
CENT EDUC DIST GUACAMAYAS;Puente Aranda;A;OFICIAL;47;43;40;43;42;216;;
COL DIST KENNEDY;Los Mártires;A;OFICIAL;55;52;50;51;54;261;;
COL DIST DE USME;Suba;A;OFICIAL;49;46;42;45;45;227;;
CENT EDUC DIST LOS TEJARES;Usaquén;A;OFICIAL;54;48;48;48;47;247;;
CENT EDUC DIST GARCES NAVAS NO.3;Puente Aranda;A;OFICIAL;54;52;48;51;55;258;;
CENT EDUC DIST CLASS;Puente Aranda;A;OFICIAL;54;50;49;48;51;252;;
CENT EDUC DIST SAN RAFAEL;Tunjuelito;A;OFICIAL;53;50;47;50;53;251;;
COL CENCOSISTEMAS                                                                                   ;Teusaquillo;A;NO OFICIAL;46;46;40;43;42;218;;
POLITECNICO MAYOR ANDINO                                                                            ;Usme;A;NO OFICIAL;53;50;49;48;51;250;;
COL TRIANGULO KENNEDY                                                                               ;Sumapaz;A;NO OFICIAL;34;28;27;37;36;159;;
COLEGIO INSCAP;Los Mártires;A;NO OFICIAL;52;45;47;47;46;238;;
CENTRO EDUCATIVO SURAMERICANO - SEDE PRINCIPAL;Usme;A;NO OFICIAL;48;43;44;44;45;224;;
CEDID CIUDAD BOLIVAR;Bosa;A;OFICIAL;54;53;48;49;51;255;;
GIMNASIO NUEVO REINO - SEDE PRINCIPAL;Bosa;A;NO OFICIAL;63;59;59;57;68;301;;
CENTRO DE EDUCACION LABORAL - SEDE PRINCIPAL;Usaquén;A;NO OFICIAL;57;48;47;46;55;250;;
CENT EDUC DIST CONFEDERACION SUIZA;Engativá;A;OFICIAL;48;47;45;45;42;230;;
CENT EDUC DIST DIVINO NIÑO JESUS EL CONDOR;Tunjuelito;A;OFICIAL;53;52;47;47;51;249;;
LICEO TÉCNICO BILINGÜE PAULO FREIRE - SEDE PRINCIPAL;Tunjuelito;A;NO OFICIAL;56;60;52;54;63;280;;
INST EDUC DIST LEONARDO POSADA PEDRAZA - SEDE PRINCIPAL;San Cristobal;A;OFICIAL;55;53;51;52;53;264;;
COLEGIO FORMARTE - SEDE PRINCIPAL;Tunjuelito;A;NO OFICIAL;58;54;51;50;64;270;;
INST CULT CIUDAD KENNEDY                                                                            ;Ciudad Bolívar;A;NO OFICIAL;54;54;49;49;50;257;;
POLITECNICA COLOMBIANA (ANTES ESCUELA COLOMBIANA DE SISTEMAS)  - SEDE PRINCIPAL;Suba;A;NO OFICIAL;53;50;40;44;50;235;;
CENT EDUC DIST JOSE ANTONIO RICAURTE;Kennedy;A;OFICIAL;44;39;38;40;40;201;;
COLEGIO NUEVO MILENIO - SEDE PRINCIPAL;Engativá;A;NO OFICIAL;52;52;45;48;49;246;;
COL NSTRA SRA DE LAS LAJAS;San Cristobal;A;NO OFICIAL;56;55;52;53;56;271;;
LIC  PSICOPEDAG EL CARMELO;Kennedy;A;NO OFICIAL;47;43;42;44;45;220;;
CENT EDUC DIST GRAN YOMASA;Rafael Uribe Uribe;A;OFICIAL;53;51;47;48;47;248;;
CENT EDUC DIST DE USAQUEN (ANTIGUA COLONIA ESCOLAR DE VACACI;Santa Fe;A;OFICIAL;56;53;51;51;54;264;;
CENT EDUC DIST LA TOSCANA;Puente Aranda;A;OFICIAL;53;53;50;52;53;260;;
COL CENTRO CULTURAL                                                                                 ;Bosa;A;NO OFICIAL;53;47;46;47;44;240;;
LIC AMERICANO MI GRAN CASA AZUL;Capinero;A;NO OFICIAL;62;62;60;59;70;307;;
CENT PANAMERICANO DE CAPACITACION SEDE ESTRADA;Fontibón;A;NO OFICIAL;47;43;41;42;46;217;;
COLEGIO REPUBLICA DOMINICANA (IED) - SEDE PRINCIPAL;Fontibón;A;OFICIAL;55;50;48;49;51;253;;
COL CALASANZ                                                                                        ;Sumapaz;A;NO OFICIAL;69;72;67;66;79;347;;
LICEO BIRMINGHAM - SEDE PRINCIPAL;Ciudad Bolívar;A;NO OFICIAL;61;57;57;56;64;291;;
CENT EDUC DIST RURAL ERASMO VALENCIA;Ciudad Bolívar;A;OFICIAL;53;50;51;50;46;253;;
COL CRISTIANO PSICOPEDAG SINAI                                                                      ;Tunjuelito;A;NO OFICIAL;59;58;58;56;63;291;;
COLEGIO MONTEHELENA - SEDE PRINCIPAL;San Cristobal;O;NO OFICIAL;58;56;54;54;64;281;;
INSTITUTO GERWILL - SEDE PRINCIPAL;Los Mártires;A;NO OFICIAL;50;45;40;45;47;226;;
EXTERNADO NAL CAMILO TORRES;Barrios Unidos;A;OFICIAL;56;52;51;49;;240;;
COLEGIO ESCUELA NACIONAL DE COMERCIO (IED);Usaquén;A;OFICIAL;;;;;43;17;;
CENT EDUC DIST BRASILIA - BOSA;Capinero;A;OFICIAL;52;49;46;48;48;243;;
CENT EDUC DIST MINUTO DE MARIA;San Cristobal;A;OFICIAL;51;50;46;48;46;243;;
COL DIST SIMON RODRIGUEZ;Fontibón;A;OFICIAL;55;50;49;49;52;254;;
SEDE EL RECUERDO;Fontibón;A;OFICIAL;53;49;47;49;51;248;;
COL NAL CLEMENCIA DE CAYCEDO;Barrios Unidos;A;OFICIAL;57;52;51;51;54;264;;
CENT EDUC DIST COMPARTIR LUCERO ALTO;Tunjuelito;A;OFICIAL;44;43;39;41;;193;;
CENT EDUC DIST COMPARTIR LUCERO ALTO;Fontibón;A;OFICIAL;;;;;40;15;;
COL DIST EDUC BAS Y MEDIA JOSE MANUEL RESTREPO;Fontibón;A;OFICIAL;61;57;56;54;66;288;;
SEDE B;Suba;A;OFICIAL;50;42;42;42;46;221;;
SEDE B;La Candelaria;A;OFICIAL;51;49;49;49;50;248;;
CENT EDUC DIST DE USAQUEN (ANTIGUA COLONIA ESCOLAR DE VACACI;Bosa;A;OFICIAL;54;49;47;48;52;248;;
SEDE C (LUCERO ALTO - EL TESORO);Antonio Nariño;A;OFICIAL;47;42;41;42;;198;;
SEDE C (LUCERO ALTO - EL TESORO);Teusaquillo;A;OFICIAL;49;45;42;45;44;226;;
SEDE C;Rafael Uribe Uribe;A;OFICIAL;52;51;47;50;48;249;;
CENT EDUC DIST ANTONIO BARAYA;Santa Fe;A;OFICIAL;54;50;47;49;50;250;;
CENT EDUC DIST RODRIGO ARENAS BETANCOURT;Los Mártires;A;OFICIAL;57;54;52;52;52;268;;
COLEGIO SUPERIOR DE PALERMO - SEDE PRINCIPAL;Engativá;A;NO OFICIAL;49;47;45;49;55;240;;
COLEGIO ATENIENSE;Tunjuelito;A;NO OFICIAL;57;53;49;51;53;263;;
COLEGIO SANTIAGO DE LAS ATALAYAS (IED);Santa Fe;A;OFICIAL;60;59;54;55;57;285;;
COLEGIO CAFAM BELLAVISTA (IED);Capinero;A;OFICIAL;55;53;49;50;51;258;;
COLEGIO JAIME HERNANDO GARZON FORERO (IED);Bosa;A;OFICIAL;58;59;52;55;59;281;;
SEDE B;Capinero;A;OFICIAL;51;48;47;47;52;243;;
LICEO CENTRAL AMERICAS - SEDE PRINCIPAL;Barrios Unidos;A;NO OFICIAL;55;49;47;48;47;248;;
COLEGIO DE FORMACION DE CIUDADANOS - COGLOBAL - SEDE PRINCIPAL;Usme;O;NO OFICIAL;55;51;51;50;55;260;;
LICEO EMMANUELE MARLUI;Teusaquillo;A;NO OFICIAL;59;57;56;56;62;287;;
COL COFRATERNIDAD DE SAN FERNANDO                                                                   ;Capinero;A;NO OFICIAL;53;51;48;49;49;251;;
INNOVAR EDUCACION PARA JOVENES Y ADULTOS - SEDE PRINCIPAL;Barrios Unidos;A;NO OFICIAL;50;46;44;43;45;228;;
SEDE B;San Cristobal;A;OFICIAL;52;49;49;49;49;248;;
COLEGIO JOSE MARIA VELAZ (IED);San Cristobal;A;OFICIAL;55;55;50;50;50;262;;
COLEGIO JOSE EUSTASIO RIVERA (IED) - SEDE PRINCIPAL;Puente Aranda;A;OFICIAL;56;53;50;53;54;265;;
COLEGIO LAS MARGARITAS (IED) - SEDE PRINCIPAL;Rafael Uribe Uribe;A;OFICIAL;54;54;49;52;50;260;;
ACAD AMERICANA DE SISTEMAS Y COMERCIO                                                               ;San Cristobal;A;NO OFICIAL;40;39;40;40;35;197;;
CENT EDUC DIST LOS PINOS;Usme;A;OFICIAL;51;50;45;47;47;241;;
COLEGIO KUEPA RESTREPO - SEDE PRINCIPAL;Puente Aranda;A;NO OFICIAL;50;45;46;44;45;231;;
COL FERNANDO V DE ARAGON Y CASTILLA                                                                 ;Rafael Uribe Uribe;A;NO OFICIAL;58;55;52;53;56;273;;
CENTRO EDUCATIVO INTEGRAL LATINOAMERICANO - CEIL - SEDE PRINCIPAL;San Cristobal;A;NO OFICIAL;51;51;50;51;51;254;;
CENT EDUC DIST TENERIFE;Usme;A;OFICIAL;53;50;48;49;50;250;;
COLEGIO NUEVA ROMA (IED);Engativá;A;OFICIAL;55;52;48;48;50;253;;
COLEGIO PALERMO - SEDE PRINCIPAL;Suba;A;NO OFICIAL;47;40;42;44;38;214;;
CENT EDUC DIST BRASILIA - USME;Capinero;A;OFICIAL;55;50;48;49;50;252;;
INST TEC DIST REP DE GUATEMALA;Engativá;A;OFICIAL;55;51;48;49;50;253;;
CENT EDUC DIST JOSE JOAQUIN CASAS;Usaquén;A;OFICIAL;54;48;47;53;53;253;;
LIC CONTADORA                                                                                       ;Barrios Unidos;A;NO OFICIAL;60;61;56;57;60;293;;
LIC LA NUEVA ESTANCIA DE SUBA                                                                       ;Rafael Uribe Uribe;A;NO OFICIAL;61;58;57;55;57;288;;
COL PSICOPEDAG LA ACACIA  LTDA                                                                      ;Suba;A;NO OFICIAL;58;56;54;54;58;278;;
COL DIST VENECIA;Teusaquillo;A;OFICIAL;53;51;49;50;51;254;;
COL DIST GUILLERMO LEON VALENCIA;Antonio Nariño;A;OFICIAL;56;53;51;51;53;264;;
CENT EDUC DIST MIGUEL ANTONIO CARO;Usaquén;A;OFICIAL;55;50;46;48;51;249;;
COL DIST EDUC BAS Y MEDIA CARLOS ARTURO TORRES;Teusaquillo;A;OFICIAL;45;40;41;43;43;212;;
CENT EDUC DIST BAS Y MEDIA VILLA RICA;Puente Aranda;A;OFICIAL;51;49;42;48;50;238;;
COL DIST LA ESTANCIA;Los Mártires;A;OFICIAL;53;50;47;49;;230;;
CENT EDUC DIST LA FLORESTA SUR;Sumapaz;A;OFICIAL;50;47;46;46;47;236;;
CENT EDUC DIST MANUELA BELTRAN;Kennedy;A;OFICIAL;52;48;45;47;45;239;;
CENT EDUC DIST LLANO ORIENTAL;Ciudad Bolívar;A;OFICIAL;54;51;50;49;52;255;;
FUNDACIÓN SABIDURÍA UNIVERSAL REGINISTA SAUR;Rafael Uribe Uribe;A;NO OFICIAL;59;58;56;55;58;285;;
INSTITUTO TECNICO COMERCIAL RESTREPO;Usme;A;NO OFICIAL;62;62;54;54;61;291;;
COLEGIO SAN JOSE DE CALASANZ - SEDE PRINCIPAL;San Cristobal;A;NO OFICIAL;63;64;59;61;64;310;;
COL  NSTRA SRA DE LA PAZ                                                                            ;La Candelaria;A;NO OFICIAL;62;61;58;58;59;298;;
GIMN GENERACION DEL FUTURO;Fontibón;A;NO OFICIAL;60;56;56;54;61;284;;
INSTITUTO COMERCIAL LORETO - SEDE PRINCIPAL;Antonio Nariño;A;NO OFICIAL;59;56;53;53;61;278;;
INST DIST CASTILLA;Fontibón;A;OFICIAL;57;53;51;51;57;267;;
GIMN TUNDAMA                                                                                        ;Sumapaz;A;NO OFICIAL;57;56;50;51;56;268;;
INST SAN FRANCISCO                                                                                  ;Kennedy;A;NO OFICIAL;53;48;46;48;49;244;;
COL DIST EDUC BAS Y MEDIA PROVINCIA DE QUEBEC;Rafael Uribe Uribe;A;OFICIAL;49;47;41;45;49;229;;
LIC CULT LAS AMERICAS                                                                               ;Sumapaz;A;NO OFICIAL;61;59;55;56;61;290;;
COL PIO X                                                                                           ;Antonio Nariño;A;NO OFICIAL;61;59;56;57;65;294;;
LIC SAN ISIDRO NORTE - SEDE PRINCIPAL;Ciudad Bolívar;A;NO OFICIAL;62;60;54;56;61;291;;
COL JONATHAN SWIFT                                                                                  ;San Cristobal;A;NO OFICIAL;62;60;59;55;68;298;;
COLEGIO RAMON B JIMENO;Puente Aranda;A;NO OFICIAL;60;60;55;57;59;290;;
COL SAN NICOLAS DE TOLENTINO - SEDE PRINCIPAL;Ciudad Bolívar;A;NO OFICIAL;56;53;50;51;51;262;;
COLEGIO BILINGUE MAXIMINO POITIERS;Antonio Nariño;A;NO OFICIAL;63;59;57;58;70;300;;
INST EXPERIMENTAL DE ENSEÑANZA PRACTICA;Santa Fe;A;NO OFICIAL;63;60;61;58;60;302;;
COL DIST EDUC BAS Y MEDIA ARBORIZADORA ALTA;Tunjuelito;A;OFICIAL;51;48;44;46;48;237;;
COL SANTA LIBRADA                                                                                   ;Bosa;A;NO OFICIAL;56;52;49;50;53;259;;
INST GUIMARC;Suba;A;NO OFICIAL;56;52;49;51;54;261;;
COLEGIO LOPE DE VEGA;Usme;A;NO OFICIAL;59;58;52;54;61;281;;
INST ACAD LA PORTADA                                                                                ;La Candelaria;A;NO OFICIAL;56;53;50;52;55;265;;
COL PIERRE DE FERMAT                                                                                ;San Cristobal;A;NO OFICIAL;59;56;54;54;61;281;;
GIMN CACERES                                                                                        ;Usme;A;NO OFICIAL;54;48;48;49;53;250;;
COL SANTIAGO MAYOR                                                                                  ;Sumapaz;A;NO OFICIAL;61;60;56;55;66;293;;
CENT EDUC DIST GENERAL SANTANDER;Bosa;A;OFICIAL;53;49;46;48;49;245;;
INSTITUTO TÉCNICO ANGELI - SEDE PRINCIPAL;Fontibón;A;NO OFICIAL;63;56;56;53;55;284;;
CENT EDUC DIST SAN ISIDRO SUR ORIENTAL;La Candelaria;A;OFICIAL;54;49;48;47;50;248;;
COL COOP MONSEÑOR ISMAEL PERDOMO                                                                    ;Barrios Unidos;A;NO OFICIAL;59;55;53;54;58;277;;
INST INTEGRADO DE SUBA                                                                              ;Antonio Nariño;A;NO OFICIAL;46;46;36;42;46;214;;
COLEGIO SANTA ANA;Puente Aranda;A;NO OFICIAL;66;69;64;63;70;329;;
COL DE NSTRA SRA DEL PERPETUO SOCORRO;Capinero;A;NO OFICIAL;58;56;55;54;57;279;;
INST STUDIUM                                                                                        ;Barrios Unidos;A;NO OFICIAL;61;57;56;55;67;290;;
CENT EDUC DIST SAN JOSE NORTE;La Candelaria;A;OFICIAL;62;59;57;56;57;292;;
CENT EDUC DIST BAS Y MEDIA MARSELLA;Santa Fe;A;OFICIAL;58;55;55;54;;256;;
COL GIMN ROMANO MIXTO                                                                               ;Antonio Nariño;A;NO OFICIAL;57;49;47;44;53;248;;
LIC CATOLICO CAMPESTRE                                                                              ;Santa Fe;A;NO OFICIAL;64;68;64;61;75;325;;
COL INTEGRAL ERVID                                                                                  ;Rafael Uribe Uribe;A;NO OFICIAL;57;52;50;51;60;265;;
COLEGIO PSICOPEDAGOGICO VILLAVERDE;Fontibón;A;NO OFICIAL;62;64;59;60;59;305;;
COLEGIO STELLA MATUTINA;Santa Fe;A;NO OFICIAL;64;61;63;59;71;312;;
COL NUEVA YORK E.U.                                                                                 ;Suba;A;NO OFICIAL;66;66;64;64;80;331;;
GIMNASIO KAIPORE CENTRO DE DESARROLLO TEMPRANO;Tunjuelito;A;NO OFICIAL;54;53;50;52;61;265;;
COL MIX VILLA CAROLINA                                                                              ;La Candelaria;A;NO OFICIAL;54;51;49;50;50;255;;
INST DE PEDAG AUTOACTIVA DE GRUPOS (IPAG);Engativá;A;NO OFICIAL;55;53;49;50;57;261;;
COL CASABLANCA                                                                                      ;Puente Aranda;A;NO OFICIAL;58;57;52;54;58;277;;
COLEGIO MODERNO JOHN DEWEY S.A.S.;La Candelaria;B;NO OFICIAL;61;53;60;62;72;300;;
COL WESLEYANO DEL NORTE                                                                             ;Usaquén;A;NO OFICIAL;62;60;58;58;65;300;;
CENT CIAL MADRE ELISA RONCALLO;Kennedy;A;NO OFICIAL;61;59;56;56;56;289;;
COL POPULAR BOLIVARIANO                                                                             ;Los Mártires;A;NO OFICIAL;53;51;48;49;51;252;;
COLEGIO COLSUBSIDIO CHICALÁ - SEDE PRINCIPAL;Suba;A;NO OFICIAL;63;61;60;58;64;304;;
LIC JULIO CESAR GARCIA                                                                              ;Fontibón;A;NO OFICIAL;58;56;54;53;60;278;;
GIMN MARROQUIN CAMPESTRE                                                                            ;Tunjuelito;A;NO OFICIAL;59;54;53;53;58;275;;
COL DE LA SALLE                                                                                     ;Capinero;A;NO OFICIAL;65;67;63;64;75;328;;
CENT EDUC DIST DE EDUC BAS Y MEDIA FLORIDABLANCA;Engativá;A;OFICIAL;57;54;52;53;56;271;;
CENT EDUC DIST INST TEC RODRIGO DE TRIANA;Teusaquillo;A;OFICIAL;53;50;46;47;47;244;;
FUNDACIÓN EDUCATIVA PARA LA VIDA  - FUNDESCO - SEDE PRINCIPAL;Suba;A;NO OFICIAL;51;45;46;47;46;236;;
COL PARROQ NSTRA SRA DEL ROSARIO;Engativá;A;NO OFICIAL;59;57;54;54;56;280;;
COLEGIO PARROQUIAL SAN ANDRES APOSTOL;Barrios Unidos;A;NO OFICIAL;60;58;54;56;60;286;;
CENT EDUC DIST BAS Y MEDIA TOM ADAMS;Barrios Unidos;A;OFICIAL;55;54;51;52;;245;;
CENT EDUC DIST EL PORVENIR;San Cristobal;A;OFICIAL;55;54;51;51;50;263;;
COL DIST EDUC BAS Y MEDIA JOHN F KENNEDY;Santa Fe;A;OFICIAL;54;51;48;48;51;252;;
GIMNASIO CRISTIANO ADONAI SAS;Puente Aranda;A;NO OFICIAL;64;64;63;61;69;317;;
GIMN MONSEÑOR MANUEL MARIA CAMARGO;Puente Aranda;A;NO OFICIAL;62;59;57;57;63;295;;
CENT EDUC DIST CARLOS ALBAN HOLGUIN;Teusaquillo;A;OFICIAL;52;48;47;48;48;243;;
COL DIST EDUC BAS Y MEDIA ANTONIO NARIÑO;Suba;A;OFICIAL;54;51;47;51;50;253;;
COL DIST EDUC BAS Y MEDIA ANTONIO NARIÑO;Santa Fe;A;OFICIAL;45;36;41;39;41;202;;
CENT EDUC DIST ISABEL II;Bosa;A;OFICIAL;57;55;51;51;51;267;;
LIC AVENIDA LAS AMERICAS;Usaquén;A;NO OFICIAL;63;60;60;57;62;301;;
INST JERUSALEN                                                                                      ;Rafael Uribe Uribe;A;NO OFICIAL;56;55;52;52;57;270;;
COL DIST ANIBAL FERNANDEZ DE SOTO;La Candelaria;A;OFICIAL;59;56;55;54;61;282;;
CENT EDUC DIST NUEVA ZELANDIA;Ciudad Bolívar;A;OFICIAL;58;53;55;53;56;274;;
COL CODEMA (INST EDUC DIST);Antonio Nariño;A;OFICIAL;55;51;48;49;50;253;;
LIC DAMFUS                                                                                          ;Usaquén;A;NO OFICIAL;64;65;62;60;68;316;;
CENT EDUC DIST EL RODEO;Bosa;A;OFICIAL;57;52;51;50;52;262;;
CENT EDUC DIST EL RODEO;La Candelaria;A;OFICIAL;56;52;51;53;52;265;;
CENT EDUC DIST FRANCISCO JAVIER MATIZ;Usaquén;A;OFICIAL;50;46;42;46;48;231;;
COLEGIO MANUEL ZAPATA OLIVELLA (IED);Rafael Uribe Uribe;A;OFICIAL;54;53;48;49;51;255;;
CENT EDUC DIST PLAN PADRINOS SAN LUIS;Tunjuelito;A;OFICIAL;47;43;39;43;43;215;;
INST HENAO Y ARRUBLA                                                                                ;Rafael Uribe Uribe;A;NO OFICIAL;57;52;49;50;57;262;;
ESC PEDAGOGICA EXPERIMENTAL;Sumapaz;A;NO OFICIAL;;;;;65;25;;
COLEGIO LAZARILLO DE TORMES;Ciudad Bolívar;A;NO OFICIAL;56;55;49;51;53;264;;
